NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
1219,서울특별시 마포구 서교동,487,487,0,대우미래사랑,34.29,202306,12,"29,500",-,8,-,-,2005,월드컵북로5나길 18,-,중개거래,서울 마포구,23.08.30
1220,서울특별시 노원구 상계동,624,624,0,상계주공16(고층),59.39,202306,12,"49,500",1615,9,-,-,1988,동일로227길 86,-,중개거래,서울 노원구,23.10.04
1221,서울특별시 노원구 상계동,1355,1355,0,노원센트럴푸르지오,59.994,202306,12,"75,000",101,11,-,-,2021,수락산로 12,-,중개거래,서울 노원구,23.10.06
1222,서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),59.88,202306,12,"130,000",110,11,-,-,2015,무학로 33,-,중개거래,서울 성동구,23.08.31
1223,서울특별시 영등포구 영등포동1가,94-2,94,2,여의도더리브스타일,14.8376,202306,12,"21,500",102동,21,-,-,2020,경인로 900,-,중개거래,서울 영등포구,23.07.05
1224,서울특별시 노원구 중계동,512,512,0,중계무지개,49.89,202306,12,"51,000",210,4,-,-,1991,동일로208길 20,-,중개거래,서울 노원구,23.07.31
1225,서울특별시 노원구 중계동,369,369,0,주공2,44.52,202306,12,"36,000",210,12,-,-,1992,한글비석로14길 8,-,중개거래,서울 노원구,23.10.06
1226,서울특별시 마포구 상암동,1637,1637,0,상암월드컵파크2단지,59.92,202306,12,"83,000",204,10,-,-,2003,월드컵북로47길 46,-,중개거래,서울 동대문구 서울 마포구,23.08.31
1227,서울특별시 강동구 명일동,15,15,0,삼익그린2차,42.93,202306,12,"80,000",603,5,-,-,1983,고덕로 210,-,중개거래,서울 강동구,23.09.08
1228,서울특별시 관악구 봉천동,1717,1717,0,관악푸르지오,59.58,202306,12,"73,000",104,8,-,-,2004,관악로30길 27,-,중개거래,서울 관악구,23.07.07
1229,서울특별시 송파구 거여동,696,696,0,e편한세상송파파크센트럴,59.93,202306,12,"117,000",203,8,-,-,2021,오금로 551,-,중개거래,서울 송파구,23.08.31
1230,서울특별시 은평구 녹번동,282,282,0,힐스테이트녹번,59.938,202306,12,"90,000",105동,7,-,-,2019,통일로 610,-,중개거래,서울 은평구,23.08.10
